"slug","billing_period","type","regular_price","promotion_price","product_discount_id","contract_period","translation_key_id","introduction_price","orderable","action_period","action_period_price","is_default"
extension_cafe,36,registration,13497,,,36,,,true,,,false
extension_cam,12,registration,2099,,,12,,,true,,,false
extension_cam,24,registration,4198,,,24,,,true,,,false
extension_cam,36,registration,6297,,,36,,,true,,,false
extension_camera,12,registration,5199,,,12,,,true,,,false
extension_camera,24,registration,10398,,,24,,,true,,,false
extension_camera,36,registration,15597,,,36,,,true,,,false
extension_camp,12,registration,6499,,,12,,,true,,,false
extension_camp,24,registration,12997,,,24,,,true,,,false
extension_camp,36,registration,19497,,,36,,,true,,,false
extension_capetown,12,registration,2499,,,12,,,true,,,false
extension_capetown,24,registration,4998,,,24,,,true,,,false
extension_capetown,36,registration,7497,,,36,,,true,,,false
extension_capital,12,registration,6499,,,12,,,true,,,false
extension_capital,24,registration,12997,,,24,,,true,,,false
extension_capital,36,registration,19497,,,36,,,true,,,false
extension_car,12,registration,266499,,,12,,,true,,,false
extension_car,24,registration,532998,,,24,,,true,,,false
extension_car,36,registration,799497,,,36,,,true,,,false
extension_cards,12,registration,3099,,,12,,,true,,,false
extension_cards,24,registration,6198,,,24,,,true,,,false
extension_cards,36,registration,9297,,,36,,,true,,,false
extension_care,12,registration,4499,,,12,,,true,,,false
extension_care,24,registration,8998,,,24,,,true,,,false
extension_care,36,registration,13497,,,36,,,true,,,false
extension_careers,12,registration,5499,,,12,,,true,,,false
extension_careers,24,registration,10998,,,24,,,true,,,false
extension_careers,36,registration,16497,,,36,,,true,,,false
extension_cars,12,registration,266499,,,12,,,true,,,false
extension_cars,24,registration,532998,,,24,,,true,,,false
extension_cars,36,registration,799497,,,36,,,true,,,false
extension_casa,12,registration,3499,,,12,,,true,,,false
extension_casa,24,registration,6998,,,24,,,true,,,false
extension_casa,36,registration,10497,,,36,,,true,,,false
extension_cash,12,registration,3099,,,12,,,true,,,false
extension_cash,24,registration,6198,,,24,,,true,,,false
extension_cash,36,registration,9297,,,36,,,true,,,false
extension_casino,12,registration,15399,,,12,,,true,,,false
extension_casino,24,registration,30798,,,24,,,true,,,false
extension_casino,36,registration,46197,,,36,,,true,,,false
extension_casino.hu,24,registration,12399,,,24,,,true,,,true
extension_cat,12,registration,3099,,,12,,,true,,,false
extension_cat,24,registration,6198,,,24,,,true,,,false
extension_cat,36,registration,9297,,,36,,,true,,,false
extension_catering,12,registration,3999,,,12,,,true,,,false
extension_catering,24,registration,7998,,,24,,,true,,,false
extension_catering,36,registration,11997,,,36,,,true,,,false
extension_cc,12,registration,4899,,,12,,,true,,,false
extension_cc,24,registration,8398,,,24,,,true,,,false
extension_cc,36,registration,12597,,,36,,,true,,,false
extension_cd,12,registration,10299,,,12,,,true,,,false
extension_cd,24,registration,20598,,,24,,,true,,,false
extension_cd,36,registration,30897,,,36,,,true,,,false
extension_center,12,registration,2999,,,12,,,true,,,false
extension_center,24,registration,5998,,,24,,,true,,,false
extension_center,36,registration,8997,,,36,,,true,,,false
extension_cf,12,registration,1899,,,12,,,true,,,false
extension_cf,24,registration,3797,,,24,,,true,,,false
extension_cf,36,registration,5697,,,36,,,true,,,false
extension_cg,12,registration,46199,,,12,,,true,,,false
extension_cg,24,registration,92398,,,24,,,true,,,false
extension_cg,36,registration,138597,,,36,,,true,,,false
extension_ch,12,registration,5899,,,12,,,true,,,false
extension_ch,24,registration,10398,,,24,,,true,,,false
extension_ch,36,registration,15597,,,36,,,true,,,false
extension_chat,12,registration,3099,,,12,,,true,,,false
extension_chat,24,registration,6198,,,24,,,true,,,false
extension_chat,36,registration,9297,,,36,,,true,,,false
extension_cheap,12,registration,3499,,,12,,,true,,,false
extension_cheap,24,registration,6998,,,24,,,true,,,false
extension_cheap,36,registration,10497,,,36,,,true,,,false
extension_christmas,12,registration,4099,,,12,,,true,,,false
extension_christmas,24,registration,8198,,,24,,,true,,,false
extension_christmas,36,registration,12297,,,36,,,true,,,false
extension_church,12,registration,6199,,,12,,,true,,,false
extension_church,24,registration,12398,,,24,,,true,,,false
extension_church,36,registration,18597,,,36,,,true,,,false
extension_ci,12,registration,5199,,,12,,,true,,,false
extension_ci,24,registration,10398,,,24,,,true,,,false
extension_ci,36,registration,15597,,,36,,,true,,,false
extension_city,12,registration,2999,,,12,,,true,,,false
extension_city,24,registration,5998,,,24,,,true,,,false
extension_city,36,registration,8997,,,36,,,true,,,false
extension_city.hu,24,registration,12399,,,24,,,true,,,true
extension_cl,12,registration,7899,,,12,,,true,,,false
extension_cl,24,registration,14793,,,24,,,true,,,false
extension_cl,36,registration,21597,,,36,,,true,,,false
extension_claims,12,registration,5199,,,12,,,true,,,false
extension_claims,24,registration,10398,,,24,,,true,,,false
extension_claims,36,registration,15597,,,36,,,true,,,false
extension_cleaning,12,registration,5199,,,12,,,true,,,false
extension_cleaning,24,registration,10398,,,24,,,true,,,false
extension_cleaning,36,registration,15597,,,36,,,true,,,false
extension_click,12,registration,1999,,,12,,,true,,,false
extension_click,24,registration,3997,,,24,,,true,,,false
extension_click,36,registration,5997,,,36,,,true,,,false
extension_clinic,12,registration,5999,,,12,,,true,,,false
extension_clinic,24,registration,11998,,,24,,,true,,,false
extension_clinic,36,registration,17997,,,36,,,true,,,false
extension_clothing,12,registration,3999,,,12,,,true,,,false
extension_clothing,24,registration,7998,,,24,,,true,,,false
extension_clothing,36,registration,11997,,,36,,,true,,,false
extension_cloud,12,registration,2999,,,12,,,true,,,false
extension_cloud,24,registration,5998,,,24,,,true,,,false
extension_cloud,36,registration,8997,,,36,,,true,,,false
extension_club,12,registration,4399,,,12,,,true,,,false
extension_club,24,registration,7398,,,24,,,true,,,false
extension_club,36,registration,11097,,,36,,,true,,,false
extension_club.tw,12,registration,3099,,,12,,,true,,,true
extension_cm,12,registration,10299,,,12,,,true,,,false
extension_cm,24,registration,20598,,,24,,,true,,,false
extension_cm,36,registration,30897,,,36,,,true,,,false
extension_cn,12,registration,9899,,,12,,,true,,,false
extension_cn,24,registration,18398,,,24,,,true,,,false
extension_cn,36,registration,27597,,,36,,,true,,,false
extension_cn.com,12,registration,4495,,,12,,,true,,,true
extension_co,12,registration,5899,,,12,,,true,,,false
extension_co,24,registration,10398,,,24,,,true,,,false
extension_co,36,registration,15597,,,36,,,true,,,false
extension_coach,12,registration,6499,,,12,,,true,,,false
extension_coach,24,registration,12997,,,24,,,true,,,false
extension_coach,36,registration,19497,,,36,,,true,,,false
extension_co.ag,12,registration,7699,,,12,,,true,,,true
extension_co.ao,12,registration,97399,,,12,,,true,,,true
extension_co.at,12,registration,1499,,,12,,,true,,,true
extension_co.az,12,registration,38499,,,12,,,true,,,true
extension_co.bd,24,registration,12399,,,24,,,true,,,true
extension_co.bi,12,registration,10299,,,12,,,true,,,true
extension_co.bz,12,registration,5199,,,12,,,true,,,true
extension_co.ck,24,registration,92399,,,24,,,true,,,true
extension_co.cm,12,registration,3099,,,12,,,true,,,true
extension_co.com,12,registration,1200,,,12,,,true,,,true
extension_co.cr,12,registration,5199,,,12,,,true,,,true
extension_codes,12,registration,6499,,,12,,,true,,,false
extension_codes,24,registration,12997,,,24,,,true,,,false
extension_codes,36,registration,19497,,,36,,,true,,,false
extension_co.ee,12,registration,11799,,,12,,,true,,,true
extension_coffee,12,registration,3999,,,12,,,true,,,false
extension_coffee,24,registration,7998,,,24,,,true,,,false
extension_coffee,36,registration,11997,,,36,,,true,,,false
extension_co.gg,12,registration,10299,,,12,,,true,,,true
extension_co.gy,12,registration,6150,,,12,,,true,,,true
extension_co.hu,24,registration,12399,,,24,,,true,,,true
extension_co.id,12,registration,18000,,,12,,,true,,,true
extension_co.il,12,registration,4999,,,12,,,true,,,true
extension_co.il,24,registration,12397,,,24,,,true,,,false
extension_co.im,12,registration,12417,,,12,,,true,,,true
extension_co.in,12,registration,2499,,,12,,,true,,,true
extension_co.je,12,registration,10299,,,12,,,true,,,true
extension_co.jp,12,registration,25699,,,12,,,true,,,true
extension_co.ke,12,registration,3099,,,12,,,true,,,true
extension_co.kr,12,registration,4999,,,12,,,true,,,true
extension_co.lc,12,registration,2099,,,12,,,true,,,true
extension_college,12,registration,6999,,,12,,,true,,,false
extension_college,24,registration,13997,,,24,,,true,,,false
extension_college,36,registration,20997,,,36,,,true,,,false
extension_cologne,12,registration,3299,,,12,,,true,,,false
extension_cologne,24,registration,5278,,,24,,,true,,,false
extension_cologne,36,registration,7797,,,36,,,true,,,false
extension_com,12,prolongation,0,,206,12,,,false,,,false
extension_com,12,prolongation,1200,,140,12,,,true,,,false
extension_com,12,prolongation,0,,74,12,,,true,,,false
extension_com,12,prolongation,2959,,,24,,,true,,,false
extension_com,12,registration,0,,206,12,,,true,,,false
extension_com,12,registration,3699,999,,12,,,true,,,false
extension_com,12,registration,1200,,140,12,,,true,,,false
extension_com,24,registration,5918,3958,,24,,,true,12,999,false
extension_com,12,registration,2589,,,36,,,true,,,false
extension_com,36,registration,7768,6178,,36,,,true,12,999,false
extension_co.ma,12,registration,7699,,,12,,,true,,,true
extension_co.ma,24,registration,29256,,,24,,,true,,,false
extension_com.af,12,registration,5125,,,12,,,true,,,true
extension_com.ag,12,registration,7699,,,12,,,true,,,true
extension_com.ai,24,registration,46198,,,24,,,true,,,true
extension_com.al,12,registration,7699,,,12,,,true,,,true
extension_com.al,24,registration,15000,,,24,,,true,,,false
extension_com.ar,12,registration,10062,,,12,,,true,,,true
extension_com.au,12,registration,4099,,,12,,,true,,,true
extension_com.au,24,registration,8000,,,24,,,true,,,false
extension_com.az,12,registration,38499,,,12,,,true,,,true
extension_com.bd,24,registration,12399,,,24,,,true,,,true
extension_com.bh,12,registration,184499,,,12,,,true,,,true
extension_com.bi,12,registration,10299,,,12,,,true,,,true
extension_com.bn,12,registration,30799,,,12,,,true,,,true
extension_com.bo,12,registration,15399,,,12,,,true,,,true
extension_com.br,12,registration,3999,,,12,,,true,,,true
extension_com.bt,12,registration,10299,,,12,,,true,,,true
extension_com.bt,24,registration,20500,,,24,,,true,,,false
extension_com.bz,12,registration,5199,,,12,,,true,,,true
extension_com.cm,12,registration,3099,,,12,,,true,,,true
extension_com.cn,12,registration,12004,,,12,,,true,,,true
extension_com.co,12,registration,1499,,,12,,,true,,,true
extension_com.cu,12,registration,51299,,,12,,,true,,,true
extension_com.cy,12,registration,15399,,,12,,,true,,,true
extension_com.do,12,registration,7699,,,12,,,true,,,true
extension_com.do,24,registration,15000,,,24,,,true,,,false
extension_com.ec,12,registration,7699,,,12,,,true,,,true
extension_com.ee,12,registration,11799,,,12,,,true,,,true
extension_com.eg,12,registration,51299,,,12,,,true,,,true
extension_com.es,12,registration,1999,,,12,,,true,,,true
extension_com.et,12,registration,19628,,,12,,,true,,,true
extension_com.fj,12,registration,23099,,,12,,,true,,,true
extension_com_free_am,12,prolongation,0,,,12,,,false,,,false
extension_com.ge,12,registration,23099,,,12,,,true,,,true
extension_com.gh,12,registration,11799,,,12,,,true,,,true
extension_com.gi,24,registration,51399,,,24,,,true,,,true
extension_com.gr,24,registration,10398,,,24,,,true,,,true
extension_com.gt,12,registration,15399,,,12,,,true,,,true
extension_com.gt,24,registration,30000,,,24,,,true,,,false
extension_com.gu,12,registration,38499,,,12,,,true,,,true
extension_com.gy,12,registration,6150,,,12,,,true,,,true
extension_com.hk,12,registration,11799,,,12,,,true,,,true
extension_com.hn,12,registration,11790,,,12,,,true,,,true
extension_com.hr,12,registration,11499,,,12,,,true,,,true
extension_com.kh,12,registration,15399,,,12,,,true,,,true
extension_com.kw,24,registration,102599,,,24,,,true,,,true
extension_com.lb,12,registration,51299,,,12,,,true,,,true
extension_com.lc,12,registration,2099,,,12,,,true,,,true
extension_com.lk,12,registration,23099,,,12,,,true,,,true
extension_com.lv,12,registration,3099,,,12,,,true,,,true
extension_com.ly,12,registration,23099,,,12,,,true,,,true
extension_com.mk,12,registration,4099,,,12,,,true,,,true
extension_com.mm,12,registration,23099,,,12,,,true,,,true
extension_com.ms,12,registration,5199,,,12,,,true,,,true
extension_com.mt,12,registration,7699,,,12,,,true,,,true
extension_com.mu,12,registration,10250,,,12,,,true,,,true
extension_community,12,registration,3999,,,12,,,true,,,false
extension_community,24,registration,7998,,,24,,,true,,,false
extension_community,36,registration,11997,,,36,,,true,,,false
extension_com.mv,12,registration,30799,,,12,,,true,,,true
extension_com.mx,12,registration,3099,,,12,,,true,,,true
extension_com.my,12,registration,7999,,,12,,,true,,,true
extension_com.ng,12,registration,15399,,,12,,,true,,,true
extension_com.ni,12,registration,10299,,,12,,,true,,,true
extension_com.pa,24,registration,20599,,,24,,,true,,,true
extension_company,12,registration,2999,,,12,,,true,,,false
extension_company,24,registration,5998,,,24,,,true,,,false
extension_company,36,registration,8997,,,36,,,true,,,false
extension_com.pe,12,registration,6199,,,12,,,true,,,true
extension_com.ph,12,registration,5199,,,12,,,true,,,true
extension_com.pk,24,registration,20599,,,24,,,true,,,true
extension_com.pl,12,registration,14421,,,12,,,true,,,true
extension_com.ps,12,registration,7699,,,12,,,true,,,true
extension_com.pt,12,registration,1699,,,12,,,true,,,true
extension_computer,12,registration,3099,,,12,,,true,,,false
extension_computer,24,registration,6198,,,24,,,true,,,false
extension_computer,36,registration,9297,,,36,,,true,,,false
extension_com.py,12,registration,29999,,,12,,,true,,,true
extension_com.ro,12,registration,1699,,,12,,,true,,,true
extension_co.ms,12,registration,5199,,,12,,,true,,,true
extension_com.sa,12,registration,97399,,,12,,,true,,,true
extension_com.sb,12,registration,7690,,,12,,,true,,,true
extension_com.sg,12,registration,10299,,,12,,,true,,,true
extension_com.sl,12,registration,10299,,,12,,,true,,,true
extension_com.sv,12,registration,11799,,,12,,,true,,,true
extension_com.tj,12,registration,15399,,,12,,,true,,,true
extension_com.tl,12,registration,5125,,,12,,,true,,,true
extension_com.tn,12,registration,11799,,,12,,,true,,,true
extension_com.tr,12,registration,7999,,,12,,,true,,,true
extension_com.tt,36,registration,55499,,,36,,,true,,,false
extension_com.tw,12,registration,3999,,,12,,,true,,,true
extension_co.mu,12,registration,10250,,,12,,,true,,,true
extension_com.ua,12,registration,4099,,,12,,,true,,,true
extension_com.uy,12,registration,10299,,,12,,,true,,,true
extension_com.vc,12,registration,4099,,,12,,,true,,,true
extension_com.ve,12,registration,10299,,,12,,,true,,,true
extension_com.vn,12,registration,15399,,,12,,,true,,,true
extension_condos,12,registration,5199,,,12,,,true,,,false
extension_condos,24,registration,10398,,,24,,,true,,,false
extension_condos,36,registration,15597,,,36,,,true,,,false
extension_co.ni,12,registration,10299,,,12,,,true,,,true
extension_co.nl,12,registration,949,,,12,,,true,,,true
extension_co.no,12,registration,2295,,,12,,,true,,,true
extension_co.no,24,registration,12479,,,24,,,true,,,false
extension_construction,12,registration,3099,,,12,,,true,,,false
extension_construction,24,registration,6198,,,24,,,true,,,false
extension_construction,36,registration,9297,,,36,,,true,,,false
extension_consulting,12,registration,3999,,,12,,,true,,,false
extension_consulting,24,registration,7998,,,24,,,true,,,false
extension_consulting,36,registration,11997,,,36,,,true,,,false
extension_contact,12,registration,1299,,,12,,,true,,,false
extension_contact,24,registration,2598,,,24,,,true,,,false
extension_contact,36,registration,3897,,,36,,,true,,,false
extension_contractors,12,registration,3099,,,12,,,true,,,false
